<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.04	03:30:00	1.18651	1.18652	1.18606	1.18618	838	0	0
2021.08.04	04:00:00	1.18619	1.18670	1.18618	1.18667	757	0	0
2021.08.04	04:30:00	1.18667	1.18712	1.18641	1.18704	992	0	0
2021.08.04	05:00:00	1.18706	1.18719	1.18661	1.18662	926	0	0
2021.08.04	05:30:00	1.18663	1.18737	1.18662	1.18735	725	0	0
2021.08.04	06:00:00	1.18734	1.18755	1.18726	1.18748	498	0	0
2021.08.04	06:30:00	1.18749	1.18752	1.18727	1.18735	310	0	0
2021.08.04	07:00:00	1.18735	1.18741	1.18695	1.18696	486	0	0
2021.08.04	07:30:00	1.18696	1.18719	1.18696	1.18715	385	0	0
2021.08.04	08:00:00	1.18715	1.18758	1.18702	1.18758	470	0	0
2021.08.04	08:30:00	1.18758	1.18758	1.18694	1.18718	623	0	0
2021.08.04	09:00:00	1.18718	1.18752	1.18688	1.18729	926	0	0
2021.08.04	09:30:00	1.18729	1.18794	1.18696	1.18786	858	0	0
2021.08.04	10:00:00	1.18787	1.18800	1.18694	1.18702	1320	0	0
2021.08.04	10:30:00	1.18702	1.18784	1.18695	1.18768	1115	0	0
2021.08.04	11:00:00	1.18768	1.18771	1.18501	1.18520	1555	0	0
2021.08.04	11:30:00	1.18518	1.18538	1.18421	1.18511	1289	0	0
2021.08.04	12:00:00	1.18511	1.18583	1.18481	1.18581	814	0	0
2021.08.04	12:30:00	1.18584	1.18588	1.18545	1.18588	741	0	0
2021.08.04	13:00:00	1.18587	1.18605	1.18551	1.18587	802	0	0
2021.08.04	13:30:00	1.18587	1.18601	1.18544	1.18563	691	0	0
2021.08.04	14:00:00	1.18563	1.18638	1.18535	1.18610	1084	0	0
2021.08.04	14:30:00	1.18610	1.18659	1.18606	1.18634	1315	0	0
2021.08.04	15:00:00	1.18635	1.18743	1.18594	1.18710	2226	0	0
2021.08.04	15:30:00	1.18710	1.18896	1.18698	1.18890	1837	0	0
2021.08.04	16:00:00	1.18891	1.18954	1.18864	1.18954	1689	0	0
2021.08.04	16:30:00	1.18954	1.18997	1.18913	1.18926	1662	0	0
2021.08.04	17:00:00	1.18922	1.18928	1.18366	1.18403	4735	0	0
2021.08.04	17:30:00	1.18403	1.18492	1.18382	1.18432	2720	0	0
2021.08.04	18:00:00	1.18431	1.18476	1.18328	1.18356	2727	0	0
2021.08.04	18:30:00	1.18358	1.18425	1.18342	1.18422	1462	0	0
2021.08.04	19:00:00	1.18423	1.18427	1.18349	1.18362	1195	0	0
2021.08.04	19:30:00	1.18365	1.18413	1.18353	1.18380	1013	0	0
2021.08.04	20:00:00	1.18382	1.18414	1.18355	1.18413	877	0	0
2021.08.04	20:30:00	1.18412	1.18418	1.18376	1.18392	664	0	0
2021.08.04	21:00:00	1.18392	1.18426	1.18384	1.18384	699	0	0
2021.08.04	21:30:00	1.18383	1.18397	1.18355	1.18388	915	0	0
2021.08.04	22:00:00	1.18388	1.18411	1.18372	1.18394	526	0	0
2021.08.04	22:30:00	1.18391	1.18404	1.18362	1.18380	504	0	0
2021.08.04	23:00:00	1.18379	1.18392	1.18361	1.18375	419	0	0
2021.08.04	23:30:00	1.18376	1.18379	1.18355	1.18367	464	0	0
2021.08.05	00:00:00	1.18360	1.18370	1.18350	1.18359	170	0	7
2021.08.05	00:30:00	1.18366	1.18368	1.18336	1.18362	235	0	0
2021.08.05	01:00:00	1.18360	1.18385	1.18360	1.18383	284	0	0
2021.08.05	01:30:00	1.18383	1.18392	1.18373	1.18381	188	0	0
2021.08.05	02:00:00	1.18376	1.18387	1.18371	1.18378	160	0	0
2021.08.05	02:30:00	1.18378	1.18381	1.18370	1.18376	170	0	0
2021.08.05	03:00:00	1.18376	1.18388	1.18360	1.18360	530	0	0
2021.08.05	03:30:00	1.18366	1.18375	1.18316	1.18319	613	0	0
2021.08.05	04:00:00	1.18319	1.18362	1.18315	1.18357	638	0	0
2021.08.05	04:30:00	1.18356	1.18391	1.18348	1.18358	688	0	0
2021.08.05	05:00:00	1.18358	1.18370	1.18327	1.18335	687	0	0
2021.08.05	05:30:00	1.18336	1.18361	1.18323	1.18360	503	0	0
2021.08.05	06:00:00	1.18360	1.18372	1.18346	1.18351	706	0	0
2021.08.05	06:30:00	1.18351	1.18359	1.18329	1.18341	497	0	0
2021.08.05	07:00:00	1.18341	1.18373	1.18338	1.18370	456	0	0
2021.08.05	07:30:00	1.18370	1.18370	1.18340	1.18364	466	0	0
2021.08.05	08:00:00	1.18363	1.18385	1.18360	1.18372	435	0	0
2021.08.05	08:30:00	1.18372	1.18376	1.18342	1.18367	451	0	0
2021.08.05	09:00:00	1.18367	1.18399	1.18313	1.18372	1119	0	0
2021.08.05	09:30:00	1.18372	1.18395	1.18302	1.18378	1398	0	0
2021.08.05	10:00:00	1.18378	1.18475	1.18360	1.18468	1811	0	0
2021.08.05	10:30:00	1.18468	1.18496	1.18428	1.18489	1557	0	0
2021.08.05	11:00:00	1.18489	1.18496	1.18328	1.18367	1381	0	0
2021.08.05	11:30:00	1.18367	1.18380	1.18298	1.18373	1333	0	0
2021.08.05	12:00:00	1.18374	1.18431	1.18341	1.18396	1157	0	0
2021.08.05	12:30:00	1.18396	1.18415	1.18282	1.18323	1246	0	0
2021.08.05	13:00:00	1.18323	1.18439	1.18323	1.18415	1413	0	0
2021.08.05	13:30:00	1.18415	1.18468	1.18386	1.18461	1147	0	0
2021.08.05	14:00:00	1.18460	1.18550	1.18426	1.18546	2296	0	0
2021.08.05	14:30:00	1.18544	1.18569	1.18481	1.18552	1358	0	0
2021.08.05	15:00:00	1.18552	1.18572	1.18383	1.18419	1594	0	0
2021.08.05	15:30:00	1.18418	1.18452	1.18335	1.18358	2448	0	0
2021.08.05	16:00:00	1.18358	1.18422	1.18345	1.18420	1651	0	0
2021.08.05	16:30:00	1.18420	1.18478	1.18322	1.18383	2661	0	0
2021.08.05	17:00:00	1.18383	1.18515	1.18340	1.18461	2419	0	0
2021.08.05	17:30:00	1.18460	1.18479	1.18370	1.18391	2278	0	0
2021.08.05	18:00:00	1.18390	1.18430	1.18343	1.18430	1328	0	0
2021.08.05	18:30:00	1.18430	1.18461	1.18371	1.18371	1276	0	0
2021.08.05	19:00:00	1.18371	1.18415	1.18356	1.18414	647	0	0
2021.08.05	19:30:00	1.18412	1.18418	1.18369	1.18390	761	0	0
2021.08.05	20:00:00	1.18390	1.18399	1.18357	1.18371	782	0	0
2021.08.05	20:30:00	1.18370	1.18375	1.18317	1.18356	535	0	0
2021.08.05	21:00:00	1.18356	1.18388	1.18313	1.18384	684	0	0
2021.08.05	21:30:00	1.18384	1.18388	1.18351	1.18358	553	0	0
2021.08.05	22:00:00	1.18359	1.18360	1.18311	1.18350	663	0	0
2021.08.05	22:30:00	1.18350	1.18370	1.18340	1.18359	773	0	0
2021.08.05	23:00:00	1.18360	1.18363	1.18329	1.18336	440	0	0
2021.08.05	23:30:00	1.18336	1.18336	1.18308	1.18327	415	0	0
2021.08.06	00:00:00	1.18324	1.18329	1.18302	1.18327	224	0	29
2021.08.06	00:30:00	1.18315	1.18357	1.18315	1.18344	314	0	7
2021.08.06	01:00:00	1.18345	1.18354	1.18315	1.18341	299	0	0
2021.08.06	01:30:00	1.18341	1.18341	1.18319	1.18321	140	0	0
2021.08.06	02:00:00	1.18322	1.18334	1.18319	1.18327	107	0	1
2021.08.06	02:30:00	1.18327	1.18344	1.18320	1.18332	221	0	0
2021.08.06	03:00:00	1.18332	1.18334	1.18276	1.18276	386	0	0
2021.08.06	03:30:00	1.18275	1.18281	1.18250	1.18253	478	0	0
2021.08.06	04:00:00	1.18256	1.18278	1.18245	1.18249	492	0	0
2021.08.06	04:30:00	1.18248	1.18264	1.18239	1.18260	512	0	0
2021.08.06	05:00:00	1.18260	1.18265	1.18213	1.18223	443	0	0
2021.08.06	05:30:00	1.18224	1.18225	1.18201	1.18216	619	0	0
2021.08.06	06:00:00	1.18215	1.18237	1.18185	1.18237	346	0	0
2021.08.06	06:30:00	1.18238	1.18248	1.18226	1.18231	373	0	0
2021.08.06	07:00:00	1.18230	1.18230	1.18203	1.18213	253	0	0
2021.08.06	07:30:00	1.18213	1.18258	1.18196	1.18255	384	0	0
2021.08.06	08:00:00	1.18255	1.18270	1.18246	1.18248	448	0	0
2021.08.06	08:30:00	1.18249	1.18258	1.18224	1.18247	511	0	0
2021.08.06	09:00:00	1.18244	1.18274	1.18217	1.18260	1074	0	0
2021.08.06	09:30:00	1.18259	1.18294	1.18255	1.18281	1127	0	0
2021.08.06	10:00:00	1.18280	1.18300	1.18192	1.18250	1641	0	0
2021.08.06	10:30:00	1.18249	1.18298	1.18230	1.18243	1231	0	0
2021.08.06	11:00:00	1.18241	1.18246	1.18110	1.18111	1373	0	0
2021.08.06	11:30:00	1.18110	1.18140	1.18075	1.18109	1223	0	0
2021.08.06	12:00:00	1.18109	1.18127	1.18064	1.18115	1042	0	0
2021.08.06	12:30:00	1.18115	1.18123	1.18051	1.18100	773	0	0
2021.08.06	13:00:00	1.18100	1.18108	1.18056	1.18097	875	0	0
2021.08.06	13:30:00	1.18097	1.18126	1.18043	1.18046	881	0	0
2021.08.06	14:00:00	1.18047	1.18068	1.18017	1.18018	728	0	0
2021.08.06	14:30:00	1.18018	1.18084	1.18006	1.18071	1061	0	0
2021.08.06	15:00:00	1.18072	1.18087	1.18000	1.18059	1561	0	0
2021.08.06	15:30:00	1.18058	1.18082	1.17767	1.17843	6840	0	0
2021.08.06	16:00:00	1.17843	1.17858	1.17762	1.17819	3368	0	0
2021.08.06	16:30:00	1.17822	1.17884	1.17675	1.17741	3018	0	0
2021.08.06	17:00:00	1.17741	1.17758	1.17579	1.17635	2645	0	0
2021.08.06	17:30:00	1.17635	1.17649	1.17550	1.17614	2182	0	0
2021.08.06	18:00:00	1.17612	1.17660	1.17579	1.17624	1825	0	0
2021.08.06	18:30:00	1.17623	1.17659	1.17590	1.17603	1356	0	0
2021.08.06	19:00:00	1.17604	1.17616	1.17560	1.17578	788	0	0
2021.08.06	19:30:00	1.17578	1.17581	1.17544	1.17561	519	0	0
2021.08.06	20:00:00	1.17561	1.17609	1.17561	1.17592	684	0	0
2021.08.06	20:30:00	1.17592	1.17613	1.17578	1.17601	489	0	0
2021.08.06	21:00:00	1.17601	1.17636	1.17599	1.17609	437	0	0
2021.08.06	21:30:00	1.17609	1.17621	1.17571	1.17572	577	0	0
2021.08.06	22:00:00	1.17572	1.17612	1.17572	1.17609	387	0	0
2021.08.06	22:30:00	1.17609	1.17614	1.17573	1.17595	408	0	0
2021.08.06	23:00:00	1.17595	1.17617	1.17563	1.17593	339	0	0
2021.08.06	23:30:00	1.17593	1.17644	1.17584	1.17611	465	0	1
2021.08.09	00:00:00	1.17568	1.17638	1.17551	1.17588	191	0	25
2021.08.09	00:30:00	1.17587	1.17617	1.17584	1.17596	159	0	6
2021.08.09	01:00:00	1.17596	1.17616	1.17546	1.17576	652	0	0
2021.08.09	01:30:00	1.17576	1.17581	1.17505	1.17541	839	0	0
2021.08.09	02:00:00	1.17541	1.17549	1.17423	1.17467	1537	0	0
2021.08.09	02:30:00	1.17466	1.17502	1.17453	1.17475	717	0	0
2021.08.09	03:00:00	1.17474	1.17501	1.17425	1.17479	887	0	0
2021.08.09	03:30:00	1.17479	1.17508	1.17457	1.17507	746	0	0
2021.08.09	04:00:00	1.17507	1.17552	1.17507	1.17546	1353	0	0
2021.08.09	04:30:00	1.17546	1.17586	1.17526	1.17537	1112	0	0
2021.08.09	05:00:00	1.17539	1.17582	1.17532	1.17575	669	0	0
2021.08.09	05:30:00	1.17575	1.17611	1.17571	1.17602	526	0	0
2021.08.09	06:00:00	1.17602	1.17607	1.17581	1.17582	555	0	0
2021.08.09	06:30:00	1.17581	1.17600	1.17580	1.17591	394	0	0
2021.08.09	07:00:00	1.17591	1.17594	1.17576	1.17581	334	0	0
2021.08.09	07:30:00	1.17581	1.17636	1.17579	1.17633	360	0	0
2021.08.09	08:00:00	1.17632	1.17646	1.17605	1.17639	309	0	0
2021.08.09	08:30:00	1.17640	1.17647	1.17579	1.17581	558	0	0
2021.08.09	09:00:00	1.17581	1.17657	1.17565	1.17641	1296	0	0
2021.08.09	09:30:00	1.17641	1.17666	1.17575	1.17591	1242	0	0
2021.08.09	10:00:00	1.17591	1.17656	1.17549	1.17616	2048	0	0
2021.08.09	10:30:00	1.17616	1.17646	1.17575	1.17575	1344	0	0
2021.08.09	11:00:00	1.17575	1.17616	1.17501	1.17609	1368	0	0
2021.08.09	11:30:00	1.17609	1.17642	1.17544	1.17547	1216	0	0
2021.08.09	12:00:00	1.17547	1.17621	1.17525	1.17570	1390	0	0
2021.08.09	12:30:00	1.17570	1.17629	1.17545	1.17612	1402	0	0
2021.08.09	13:00:00	1.17612	1.17629	1.17539	1.17562	975	0	0
2021.08.09	13:30:00	1.17562	1.17587	1.17521	1.17536	926	0	0
2021.08.09	14:00:00	1.17536	1.17650	1.17529	1.17648	1237	0	0
2021.08.09	14:30:00	1.17648	1.17656	1.17592	1.17628	1376	0	0
2021.08.09	15:00:00	1.17627	1.17655	1.17598	1.17640	1257	0	0
2021.08.09	15:30:00	1.17641	1.17690	1.17591	1.17608	1284	0	0
2021.08.09	16:00:00	1.17608	1.17671	1.17563	1.17617	1600	0	0
2021.08.09	16:30:00	1.17615	1.17655	1.17585	1.17613	2466	0	0
2021.08.09	17:00:00	1.17614	1.17636	1.17467	1.17527	1924	0	0
2021.08.09	17:30:00	1.17526	1.17533	1.17437	1.17443	1729	0	0
2021.08.09	18:00:00	1.17444	1.17536	1.17405	1.17524	1716	0	0
2021.08.09	18:30:00	1.17524	1.17528	1.17474	1.17483	1215	0	0
2021.08.09	19:00:00	1.17482	1.17486	1.17411	1.17437	1077	0	0
2021.08.09	19:30:00	1.17437	1.17442	1.17406	1.17422	611	0	0
2021.08.09	20:00:00	1.17422	1.17449	1.17404	1.17405	820	0	0
2021.08.09	20:30:00	1.17404	1.17442	1.17375	1.17435	538	0	0
2021.08.09	21:00:00	1.17435	1.17459	1.17430	1.17449	490	0	0
2021.08.09	21:30:00	1.17449	1.17485	1.17401	1.17403	859	0	0
2021.08.09	22:00:00	1.17403	1.17420	1.17379	1.17390	532	0	0
2021.08.09	22:30:00	1.17390	1.17392	1.17349	1.17351	474	0	0
2021.08.09	23:00:00	1.17351	1.17375	1.17349	1.17373	399	0	0
2021.08.09	23:30:00	1.17373	1.17378	1.17354	1.17362	372	0	0
2021.08.10	00:00:00	1.17358	1.17361	1.17340	1.17359	172	0	12
2021.08.10	00:30:00	1.17359	1.17388	1.17348	1.17384	552	0	7
2021.08.10	01:00:00	1.17384	1.17390	1.17358	1.17366	359	0	0
2021.08.10	01:30:00	1.17366	1.17374	1.17360	1.17371	183	0	0
2021.08.10	02:00:00	1.17371	1.17372	1.17348	1.17361	203	0	0
2021.08.10	02:30:00	1.17360	1.17375	1.17356	1.17362	196	0	0
2021.08.10	03:00:00	1.17360	1.17373	1.17321	1.17347	735	0	0
2021.08.10	03:30:00	1.17347	1.17381	1.17344	1.17377	568	0	0
2021.08.10	04:00:00	1.17377	1.17395	1.17365	1.17375	651	0	0
2021.08.10	04:30:00	1.17374	1.17379	1.17322	1.17327	730	0	0
2021.08.10	05:00:00	1.17326	1.17351	1.17321	1.17336	508	0	0
2021.08.10	05:30:00	1.17336	1.17392	1.17330	1.17380	688	0	0
2021.08.10	06:00:00	1.17380	1.17400	1.17361	1.17392	510	0	0
2021.08.10	06:30:00	1.17391	1.17400	1.17384	1.17390	684	0	0
2021.08.10	07:00:00	1.17390	1.17396	1.17368	1.17376	222	0	0
2021.08.10	07:30:00	1.17375	1.17383	1.17358	1.17382	300	0	0
2021.08.10	08:00:00	1.17383	1.17397	1.17368	1.17396	277	0	0
2021.08.10	08:30:00	1.17396	1.17419	1.17375	1.17375	639	0	0
2021.08.10	09:00:00	1.17375	1.17415	1.17328	1.17406	1218	0	0
2021.08.10	09:30:00	1.17406	1.17429	1.17366	1.17387	1419	0	0
2021.08.10	10:00:00	1.17389	1.17407	1.17328	1.17330	1649	0	0
2021.08.10	10:30:00	1.17331	1.17334	1.17260	1.17316	1335	0	0
2021.08.10	11:00:00	1.17316	1.17359	1.17276	1.17348	1048	0	0
2021.08.10	11:30:00	1.17349	1.17390	1.17310	1.17322	1222	0	0
2021.08.10	12:00:00	1.17321	1.17321	1.17223	1.17248	1663	0	0
2021.08.10	12:30:00	1.17248	1.17282	1.17228	1.17237	944	0	0
2021.08.10	13:00:00	1.17236	1.17239	1.17163	1.17203	897	0	0
2021.08.10	13:30:00	1.17203	1.17283	1.17187	1.17264	1126	0	0
2021.08.10	14:00:00	1.17264	1.17275	1.17213	1.17234	1236	0	0
2021.08.10	14:30:00	1.17233	1.17238	1.17178	1.17223	1220	0	0
2021.08.10	15:00:00	1.17224	1.17228	1.17192	1.17216	1093	0	0
2021.08.10	15:30:00	1.17216	1.17251	1.17161	1.17161	1421	0	0
2021.08.10	16:00:00	1.17161	1.17202	1.17130	1.17148	1611	0	0
2021.08.10	16:30:00	1.17148	1.17182	1.17107	1.17163	1986	0	0
2021.08.10	17:00:00	1.17163	1.17220	1.17098	1.17150	2310	0	0
2021.08.10	17:30:00	1.17150	1.17202	1.17104	1.17196	2274	0	0
2021.08.10	18:00:00	1.17193	1.17246	1.17173	1.17212	1489	0	0
2021.08.10	18:30:00	1.17212	1.17239	1.17177	1.17204	1056	0	0
2021.08.10	19:00:00	1.17205	1.17220	1.17158	1.17202	865	0	0
2021.08.10	19:30:00	1.17202	1.17210	1.17155	1.17157	726	0	0
2021.08.10	20:00:00	1.17157	1.17181	1.17143	1.17158	686	0	0
2021.08.10	20:30:00	1.17158	1.17193	1.17149	1.17185	507	0	0
2021.08.10	21:00:00	1.17186	1.17220	1.17175	1.17219	692	0	0
2021.08.10	21:30:00	1.17219	1.17235	1.17206	1.17224	511	0	0
2021.08.10	22:00:00	1.17223	1.17224	1.17205	1.17205	320	0	0
2021.08.10	22:30:00	1.17205	1.17205	1.17175	1.17186	442	0	0
2021.08.10	23:00:00	1.17188	1.17196	1.17173	1.17189	244	0	0
2021.08.10	23:30:00	1.17190	1.17208	1.17168	1.17203	464	0	0
2021.08.11	00:00:00	1.17184	1.17199	1.17160	1.17199	127	0	17
2021.08.11	00:30:00	1.17199	1.17205	1.17184	1.17202	188	0	7
2021.08.11	01:00:00	1.17204	1.17223	1.17189	1.17190	315	0	1
2021.08.11	01:30:00	1.17193	1.17217	1.17189	1.17215	250	0	0
2021.08.11	02:00:00	1.17217	1.17222	1.17199	1.17202	213	0	0
2021.08.11	02:30:00	1.17202	1.17217	1.17193	1.17196	194	0	0
2021.08.11	03:00:00	1.17197	1.17199	1.17154	1.17166	445	0	0
2021.08.11	03:30:00	1.17166	1.17173	1.17131	1.17131	431	0	0
2021.08.11	04:00:00	1.17130	1.17191	1.17120	1.17189	517	0	0
2021.08.11	04:30:00	1.17189	1.17213	1.17181	1.17211	555	0	0
2021.08.11	05:00:00	1.17211	1.17248	1.17197	1.17237	679	0	0
2021.08.11	05:30:00	1.17235	1.17254	1.17229	1.17252	421	0	0
2021.08.11	06:00:00	1.17252	1.17254	1.17210	1.17210	448	0	0
2021.08.11	06:30:00	1.17210	1.17218	1.17180	1.17187	266	0	0
2021.08.11	07:00:00	1.17185	1.17201	1.17179	1.17195	305	0	0
2021.08.11	07:30:00	1.17195	1.17205	1.17171	1.17180	354	0	0
2021.08.11	08:00:00	1.17181	1.17213	1.17175	1.17206	386	0	0
2021.08.11	08:30:00	1.17206	1.17211	1.17154	1.17176	619	0	0
2021.08.11	09:00:00	1.17176	1.17177	1.17101	1.17112	1356	0	0
2021.08.11	09:30:00	1.17112	1.17152	1.17075	1.17095	1286	0	0
2021.08.11	10:00:00	1.17095	1.17127	1.17061	1.17094	1348	0	0
2021.08.11	10:30:00	1.17094	1.17147	1.17068	1.17127	1310	0	0
2021.08.11	11:00:00	1.17127	1.17184	1.17114	1.17146	1183	0	0
2021.08.11	11:30:00	1.17146	1.17151	1.17091	1.17125	894	0	0
2021.08.11	12:00:00	1.17125	1.17165	1.17117	1.17119	878	0	0
2021.08.11	12:30:00	1.17119	1.17158	1.17097	1.17105	731	0	0
2021.08.11	13:00:00	1.17105	1.17118	1.17085	1.17108	1001	0	0
2021.08.11	13:30:00	1.17108	1.17169	1.17103	1.17145	669	0	0
2021.08.11	14:00:00	1.17145	1.17162	1.17098	1.17130	861	0	0
2021.08.11	14:30:00	1.17130	1.17177	1.17120	1.17155	887	0	0
2021.08.11	15:00:00	1.17155	1.17210	1.17132	1.17176	1338	0	0
2021.08.11	15:30:00	1.17176	1.17495	1.17175	1.17369	5301	0	0
2021.08.11	16:00:00	1.17369	1.17421	1.17259	1.17404	3075	0	0
2021.08.11	16:30:00	1.17404	1.17468	1.17341	1.17341	3158	0	0
2021.08.11	17:00:00	1.17341	1.17355	1.17297	1.17318	1675	0	0
2021.08.11	17:30:00	1.17319	1.17412	1.17293	1.17392	1881	0	0
2021.08.11	18:00:00	1.17391	1.17420	1.17331	1.17372	1192	0	0
2021.08.11	18:30:00	1.17372	1.17404	1.17349	1.17368	891	0	0
2021.08.11	19:00:00	1.17369	1.17391	1.17340	1.17384	724	0	0
2021.08.11	19:30:00	1.17384	1.17485	1.17379	1.17483	852	0	0
2021.08.11	20:00:00	1.17485	1.17540	1.17442	1.17506	2225	0	0
2021.08.11	20:30:00	1.17506	1.17513	1.17458	1.17473	1059	0	0
2021.08.11	21:00:00	1.17472	1.17480	1.17422	1.17423	643	0	0
2021.08.11	21:30:00	1.17423	1.17439	1.17382	1.17383	678	0	0
2021.08.11	22:00:00	1.17383	1.17416	1.17377	1.17386	516	0	0
2021.08.11	22:30:00	1.17386	1.17423	1.17386	1.17423	383	0	0
2021.08.11	23:00:00	1.17422	1.17423	1.17391	1.17392	300	0	0
2021.08.11	23:30:00	1.17392	1.17422	1.17386	1.17388	433	0	0
2021.08.12	00:00:00	1.17380	1.17380	1.17357	1.17367	130	0	12
2021.08.12	00:30:00	1.17376	1.17422	1.17364	1.17406	509	0	7
2021.08.12	01:00:00	1.17407	1.17426	1.17402	1.17404	283	0	1
2021.08.12	01:30:00	1.17404	1.17419	1.17384	1.17416	210	0	2
2021.08.12	02:00:00	1.17416	1.17418	1.17394	1.17411	259	0	0
2021.08.12	02:30:00	1.17411	1.17422	1.17407	1.17417	179	0	0
2021.08.12	03:00:00	1.17418	1.17445	1.17404	1.17418	455	0	0
2021.08.12	03:30:00	1.17418	1.17427	1.17375	1.17401	453	0	0
2021.08.12	04:00:00	1.17401	1.17413	1.17376	1.17389	722	0	0
2021.08.12	04:30:00	1.17385	1.17412	1.17385	1.17400	557	0	0
2021.08.12	05:00:00	1.17400	1.17401	1.17344	1.17379	613	0	0
2021.08.12	05:30:00	1.17378	1.17417	1.17378	1.17390	367	0	0
2021.08.12	06:00:00	1.17390	1.17424	1.17390	1.17410	474	0	0
2021.08.12	06:30:00	1.17410	1.17450	1.17407	1.17448	338	0	0
2021.08.12	07:00:00	1.17441	1.17459	1.17429	1.17457	312	0	0
2021.08.12	07:30:00	1.17453	1.17454	1.17393	1.17398	339	0	0
2021.08.12	08:00:00	1.17399	1.17437	1.17398	1.17433	382	0	0
2021.08.12	08:30:00	1.17435	1.17455	1.17414	1.17415	484	0	0
2021.08.12	09:00:00	1.17416	1.17446	1.17375	1.17385	1096	0	0
2021.08.12	09:30:00	1.17385	1.17423	1.17353	1.17357	1088	0	0
2021.08.12	10:00:00	1.17356	1.17377	1.17329	1.17344	1691	0	0
2021.08.12	10:30:00	1.17344	1.17431	1.17335	1.17418	1096	0	0
2021.08.12	11:00:00	1.17418	1.17426	1.17373	1.17394	984	0	0
2021.08.12	11:30:00	1.17392	1.17482	1.17382	1.17467	1124	0	0
2021.08.12	12:00:00	1.17466	1.17472	1.17416	1.17439	747	0	0
2021.08.12	12:30:00	1.17439	1.17467	1.17409	1.17418	729	0	0
2021.08.12	13:00:00	1.17417	1.17424	1.17342	1.17363	885	0	0
2021.08.12	13:30:00	1.17363	1.17407	1.17340	1.17357	944	0	0
2021.08.12	14:00:00	1.17357	1.17403	1.17343	1.17388	838	0	0
2021.08.12	14:30:00	1.17388	1.17397	1.17324	1.17384	890	0	0
2021.08.12	15:00:00	1.17383	1.17412	1.17356	1.17382	1132	0	0
2021.08.12	15:30:00	1.17382	1.17412	1.17274	1.17400	2381	0	0
2021.08.12	16:00:00	1.17398	1.17398	1.17287	1.17334	1735	0	0
2021.08.12	16:30:00	1.17333	1.17348	1.17237	1.17290	2122	0	0
2021.08.12	17:00:00	1.17296	1.17346	1.17279	1.17281	1580	0	0
2021.08.12	17:30:00	1.17280	1.17328	1.17237	1.17297	1042	0	0
2021.08.12	18:00:00	1.17297	1.17352	1.17269	1.17350	1034	0	0
2021.08.12	18:30:00	1.17350	1.17363	1.17323	1.17349	796	0	0
2021.08.12	19:00:00	1.17349	1.17423	1.17340	1.17418	872	0	0
2021.08.12	19:30:00	1.17418	1.17424	1.17380	1.17380	595	0	0
2021.08.12	20:00:00	1.17381	1.17389	1.17344	1.17368	974	0	0
2021.08.12	20:30:00	1.17368	1.17425	1.17368	1.17379	683	0	0
2021.08.12	21:00:00	1.17378	1.17385	1.17336	1.17343	624	0	0
2021.08.12	21:30:00	1.17343	1.17350	1.17299	1.17301	556	0	0
2021.08.12	22:00:00	1.17301	1.17357	1.17301	1.17352	336	0	0
2021.08.12	22:30:00	1.17353	1.17371	1.17346	1.17353	469	0	0
2021.08.12	23:00:00	1.17353	1.17355	1.17336	1.17354	252	0	0
2021.08.12	23:30:00	1.17354	1.17356	1.17291	1.17296	527	0	0
2021.08.13	00:00:00	1.17290	1.17323	1.17281	1.17311	196	0	6
2021.08.13	00:30:00	1.17314	1.17326	1.17298	1.17313	143	0	5
2021.08.13	01:00:00	1.17310	1.17342	1.17307	1.17330	616	0	0
2021.08.13	01:30:00	1.17330	1.17364	1.17329	1.17361	172	0	0
2021.08.13	02:00:00	1.17361	1.17386	1.17357	1.17374	140	0	1
2021.08.13	02:30:00	1.17374	1.17374	1.17350	1.17359	228	0	0
2021.08.13	03:00:00	1.17359	1.17364	1.17332	1.17345	468	0	0
2021.08.13	03:30:00	1.17345	1.17363	1.17326	1.17360	464	0	0
2021.08.13	04:00:00	1.17361	1.17380	1.17343	1.17377	429	0	0
2021.08.13	04:30:00	1.17378	1.17409	1.17377	1.17394	615	0	0
2021.08.13	05:00:00	1.17394	1.17425	1.17391	1.17407	267	0	0
2021.08.13	05:30:00	1.17405	1.17417	1.17389	1.17407	390	0	0
2021.08.13	06:00:00	1.17407	1.17414	1.17380	1.17380	415	0	0
2021.08.13	06:30:00	1.17382	1.17411	1.17380	1.17396	410	0	0
2021.08.13	07:00:00	1.17396	1.17411	1.17393	1.17396	296	0	0
2021.08.13	07:30:00	1.17397	1.17397	1.17382	1.17391	309	0	0
2021.08.13	08:00:00	1.17390	1.17397	1.17373	1.17378	280	0	0
2021.08.13	08:30:00	1.17378	1.17393	1.17361	1.17369	420	0	0
2021.08.13	09:00:00	1.17369	1.17381	1.17342	1.17375	805	0	0
2021.08.13	09:30:00	1.17374	1.17386	1.17321	1.17330	569	0	0
2021.08.13	10:00:00	1.17330	1.17360	1.17302	1.17341	1495	0	0
2021.08.13	10:30:00	1.17342	1.17385	1.17332	1.17346	897	0	0
2021.08.13	11:00:00	1.17345	1.17404	1.17341	1.17379	761	0	0
2021.08.13	11:30:00	1.17378	1.17428	1.17365	1.17424	804	0	0
2021.08.13	12:00:00	1.17426	1.17440	1.17405	1.17434	892	0	0
